,name,category,latitude,longitude,rating,reviews,photo,street_view
63,Noku Beach House,Villa,-8.6908984,115.157784,4.6,112.0,//lh3.googleusercontent.com/proxy/QzTrG25no29_-zGElx68x8gEcTR2_iMLDBcybiUeHqxRSOEmbKaithLEmGjDJpamgWn82k33EqNGWd8nhHc9YmDYDpyY4F9MMJLOAxXnodtHaFuxD2raykzcaiz0msICknMyM925um6M-xmdOig7jXJb25B5aw=w800-h500-k-no,//lh3.googleusercontent.com/proxy/QzTrG25no29_-zGElx68x8gEcTR2_iMLDBcybiUeHqxRSOEmbKaithLEmGjDJpamgWn82k33EqNGWd8nhHc9YmDYDpyY4F9MMJLOAxXnodtHaFuxD2raykzcaiz0msICknMyM925um6M-xmdOig7jXJb25B5aw=w1600-h1000-k-no
64,Bali Sun,Cafe,-8.6980649,115.2629726,4.5,2.0,https://lh5.googleusercontent.com/p/AF1QipMjZsYEkVltTEBtbcVwtMC4PhIZWUUevXOK1ewg=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMjZsYEkVltTEBtbcVwtMC4PhIZWUUevXOK1ewg=w1600-h1000-k-no
65,Atlas beach fest,Tourist attraction,-8.6650706,115.1381257,5.0,1.0,,
66,Palm Beach Hotel Bali,Hotel,-8.7345906,115.16429709999998,3.9,1125.0,//lh3.googleusercontent.com/proxy/XEbyPClLfTx8z8B9LW5bW1NuEAZDfQXyS-Uvs-THdaFrBzEnhbdJPGRkjH-478H92Azgx9eIKjHFbnLbQKcLTlsgdAbJB_GjTrxM8jzc69wD75Ugow79hpC6tzu13cnBmWfgxTLJlMpnCi1AUaA7zAwEqLjnRLs=w800-h500-k-no,//lh3.googleusercontent.com/proxy/XEbyPClLfTx8z8B9LW5bW1NuEAZDfQXyS-Uvs-THdaFrBzEnhbdJPGRkjH-478H92Azgx9eIKjHFbnLbQKcLTlsgdAbJB_GjTrxM8jzc69wD75Ugow79hpC6tzu13cnBmWfgxTLJlMpnCi1AUaA7zAwEqLjnRLs=w1600-h1000-k-no
67,Desa Potato Head,Cultural center,-8.679217300000001,115.1500396,4.7,2090.0,https://lh5.googleusercontent.com/p/AF1QipNP5Ph-QX_9Ibf451egS2rVYPd5b5dyJJ3Zh7E_=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNP5Ph-QX_9Ibf451egS2rVYPd5b5dyJJ3Zh7E_=w1600-h1000-k-no
68,The Sand Beach Bar & Restaurant,Bar & grill,-8.6968531,115.16123,3.9,341.0,https://lh5.googleusercontent.com/p/AF1QipPJjjlBxr1-Ir1Y-8Rf4D5bAbMMWK6WqtzXHpxZ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPJjjlBxr1-Ir1Y-8Rf4D5bAbMMWK6WqtzXHpxZ=w1600-h1000-k-no
69,Lada Restaurant,Indonesian restaurant,-8.709631199999999,115.2564159,4.8,10.0,https://lh5.googleusercontent.com/p/AF1QipNT8eOM-n4-dcsnF0y5AOEqvd8n6BmNWQ0f0mmq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNT8eOM-n4-dcsnF0y5AOEqvd8n6BmNWQ0f0mmq=w1600-h1000-k-no
70,Waterblow,Park,-8.803856699999999,115.2398639,4.4,8600.0,https://lh5.googleusercontent.com/p/AF1QipNw5DdPKrJ3CDKLWq_0A8x1JuJGg0fJiWO997A6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNw5DdPKrJ3CDKLWq_0A8x1JuJGg0fJiWO997A6=w1600-h1000-k-no
71,Brekele Berawa Beach house,Hostel,-8.6659248,115.14000220000001,4.4,30.0,https://lh5.googleusercontent.com/p/AF1QipMLZHNBEv-bnLbKVoqGe6P2v4SrMsZibzpYlR0d=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMLZHNBEv-bnLbKVoqGe6P2v4SrMsZibzpYlR0d=w1600-h1000-k-no
72,NIDA Rooms Thamrin Sanur Beach at Hotel Intan Sari,Hotel,-8.658186800000001,115.20971170000001,4.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WYOPlvVGh5tcowU0MQehtQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=267.16504&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WYOPlvVGh5tcowU0MQehtQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=267.16504&pitch=0&thumbfov=100
73,Finns Beach Club,Restaurant,-8.666765199999999,115.13939840000002,4.5,13154.0,https://lh5.googleusercontent.com/p/AF1QipMr7nuBTAVzccICSOtbWdN10luC4ScXIDLfgk8W=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMr7nuBTAVzccICSOtbWdN10luC4ScXIDLfgk8W=w1600-h1000-k-no
74,AbivillA Seminyak Beach,Villa,-8.6945538,115.1631525,5.0,1.0,https://lh5.googleusercontent.com/p/AF1QipMg-Xcls-sB4Lptd_RwUvA_Q52xXNWPkwdlLqg=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMg-Xcls-sB4Lptd_RwUvA_Q52xXNWPkwdlLqg=w1600-h1000-k-no
75,La Brisa Bali,Restaurant,-8.654217800000001,115.1250199,4.6,8124.0,https://lh5.googleusercontent.com/p/AF1QipMWgP4sqXSmh8dR7TrWpFPzqJPENSAAA4_vosNR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMZTGGD2EG9f4aXr7eP4MFf1OlQB6jNoob-EXjb=w1600-h1000-k-no
76,Glory Fast Cruise Sanur Beach,Corporate office,-8.6733063,115.2630658,4.5,16.0,https://lh5.googleusercontent.com/p/AF1QipOBvnsmn6ev1QAgZH4f-06Vf4zqskssrCToU2fW=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOBvnsmn6ev1QAgZH4f-06Vf4zqskssrCToU2fW=w1600-h1000-k-no
77,Citadines Berawa Beach Bali,Hotel,-8.6618118,115.1365928,4.5,268.0,https://lh5.googleusercontent.com/p/AF1QipP0B-v4HRX5pODJ6Gwmwhx6AJHwZmtx9wAJumf0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP0B-v4HRX5pODJ6Gwmwhx6AJHwZmtx9wAJumf0=w1600-h1000-k-no
78,PT Lovina Beach Brewery (Stark Craft Beer Bali),Corporate office,-8.6834186,115.21988470000001,4.5,10.0,https://lh5.googleusercontent.com/p/AF1QipOnjwOb3IS9of-83tp89FcU7Xv4d6ip9XOBPnYK=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOnjwOb3IS9of-83tp89FcU7Xv4d6ip9XOBPnYK=w1600-h1000-k-no
79,The Nest Beachside Spa,Day spa,-8.704916800000001,115.263958,4.8,226.0,https://lh5.googleusercontent.com/p/AF1QipOO9nTY-VUkfxETCRcSk8ZLxjGfKadv9fbOEBTC=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOO9nTY-VUkfxETCRcSk8ZLxjGfKadv9fbOEBTC=w1600-h1000-k-no
80,Power Of Now Oasis,Yoga studio,-8.7108906,115.2549206,4.7,83.0,https://lh5.googleusercontent.com/p/AF1QipMInN0W0V1bNBu_OzBPuHaZu-MXgA4bF4nNkt3h=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMInN0W0V1bNBu_OzBPuHaZu-MXgA4bF4nNkt3h=w1600-h1000-k-no
81,Villa Cemara,Villa,-8.709242399999999,115.25926940000001,4.7,19.0,//lh4.googleusercontent.com/proxy/8RMsb-xTFO1XZ7dNLXAQyDqgMLH7nLFKuCLps82HeKh_k0cPNbxRoL1CXlwks5rTuc-aVFCSwL1_6MxQ2HWFTvGNpq6O-arVBWso4gcgurmL9Gkwx4HKf3c1OgxVkNq9I0Bo0TLYYqTkHwxaDcJvN3RxJE-K3kQ=w800-h500-k-no,//lh4.googleusercontent.com/proxy/8RMsb-xTFO1XZ7dNLXAQyDqgMLH7nLFKuCLps82HeKh_k0cPNbxRoL1CXlwks5rTuc-aVFCSwL1_6MxQ2HWFTvGNpq6O-arVBWso4gcgurmL9Gkwx4HKf3c1OgxVkNq9I0Bo0TLYYqTkHwxaDcJvN3RxJE-K3kQ=w1600-h1000-k-no
82,Maruti Group Fast Boat - Sanur Beach Port,Ferry service,-8.672814500000001,115.26282250000001,4.0,150.0,https://lh5.googleusercontent.com/p/AF1QipO9mpOmD_PqVu6J40Kh1xtPIKddnD8zRG_7xBd0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO9mpOmD_PqVu6J40Kh1xtPIKddnD8zRG_7xBd0=w1600-h1000-k-no
83,Hotel Alit's Beach,Hotel,-8.6736489,115.2625131,3.9,120.0,https://lh5.googleusercontent.com/p/AF1QipMakvGSrr1KyKWC0vy4GV-tOfyMwh6TNjKliTdn=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMakvGSrr1KyKWC0vy4GV-tOfyMwh6TNjKliTdn=w1600-h1000-k-no
84,Vila Shanti,Hotel,-8.690463000000001,115.265093,4.2,187.0,//lh5.googleusercontent.com/proxy/GpzTEZVtgzkBMTXWET7de_AWsghANVx4cL5vPRp9yilkeE6LxO_lnGL8jrjvkTzNRwlapuTJFWaaB2ebiFg4lXXEtc2bBfmXZEBz5PuIO9kpQCUCZmRMO5n4cs9ZW570KUIKlrfxJixQFi3EL_GwSDjeXRkwdw=w800-h500-k-no,//lh5.googleusercontent.com/proxy/GpzTEZVtgzkBMTXWET7de_AWsghANVx4cL5vPRp9yilkeE6LxO_lnGL8jrjvkTzNRwlapuTJFWaaB2ebiFg4lXXEtc2bBfmXZEBz5PuIO9kpQCUCZmRMO5n4cs9ZW570KUIKlrfxJixQFi3EL_GwSDjeXRkwdw=w1600-h1000-k-no
85,Tandjung Sari Hotel,Resort hotel,-8.6888561,115.26540370000001,4.7,565.0,https://lh5.googleusercontent.com/p/AF1QipPNzXE_VteyDOAwSWffXiPW3X4X01ZLwzxRgLcE=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPNzXE_VteyDOAwSWffXiPW3X4X01ZLwzxRgLcE=w1600-h1000-k-no
86,Klumpu Bali Resort,Resort hotel,-8.697974199999999,115.2612838,4.8,229.0,https://lh5.googleusercontent.com/p/AF1QipNx_FWpzLCsbEOmFV7r410I0GaMih5P1K9RwMgS=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNx_FWpzLCsbEOmFV7r410I0GaMih5P1K9RwMgS=w1600-h1000-k-no
87,Kuta Beach Hotel,Hotel,-8.7127594,115.1686592,4.2,1940.0,//lh6.googleusercontent.com/proxy/btRt-q4ioXfFarPskHO5g-qByVCQq0GJi9O4t9k7TjS4DALAcriORNKfj6rxrJVfbWAZzXQGneoNr_SHo83dUdzxeRVnYXattflwruJBDm8yWihBg80cGz2KYn-JaDBBVRL8x58YhwcVynfSckYsQvDksaZQ6-I=w800-h500-k-no,//lh6.googleusercontent.com/proxy/btRt-q4ioXfFarPskHO5g-qByVCQq0GJi9O4t9k7TjS4DALAcriORNKfj6rxrJVfbWAZzXQGneoNr_SHo83dUdzxeRVnYXattflwruJBDm8yWihBg80cGz2KYn-JaDBBVRL8x58YhwcVynfSckYsQvDksaZQ6-I=w1600-h1000-k-no
88,Fourteen Roses Beach Hotel,Hotel,-8.7095901,115.16851969999999,3.7,230.0,https://lh5.googleusercontent.com/p/AF1QipPp0Nknt8lmRxEAjtVb6b4eXO8IKAqwc24Mb2X1=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPp0Nknt8lmRxEAjtVb6b4eXO8IKAqwc24Mb2X1=w1600-h1000-k-no
89,Harmony Beach Suite,Hotel,-8.6764452,115.14847659999998,3.8,101.0,https://lh5.googleusercontent.com/p/AF1QipMRktFoz0M06wkOxcR-AUX55stEmEdmmFNQrmdy=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMRktFoz0M06wkOxcR-AUX55stEmEdmmFNQrmdy=w1600-h1000-k-no
90,"Virgin Beach, Karangasem, Bali",Beach,-8.501408300000001,115.6105404,4.5,2407.0,https://lh5.googleusercontent.com/p/AF1QipMR0rw9EWSQVRv9UHaxgyTYAed7ddRGojZ6i3j0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOzeAYv4TVn8ADugNlQg_NfxaCt7sUEWnOadnaH=w1600-h1000-k-no
91,Pantai Lepang,Beach,-8.5745833,115.3844642,4.3,163.0,https://lh5.googleusercontent.com/p/AF1QipOGID7yPd2S3LLIBt3MMbMZITUcHtKJtL3_ioPS=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOGID7yPd2S3LLIBt3MMbMZITUcHtKJtL3_ioPS=w1600-h1000-k-no
92,secret beach,Beach,-8.681818,115.437546,4.5,69.0,https://lh5.googleusercontent.com/p/AF1QipOJr4_wmsbFgTDBl8PH8mQJpCAyUxg7AcUF6o5o=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOJr4_wmsbFgTDBl8PH8mQJpCAyUxg7AcUF6o5o=w1600-h1000-k-no
93,Epf,Shopping mall,-8.1873543,114.96530449999999,,,https://lh5.googleusercontent.com/p/AF1QipPoLv79qgYFG4zYaNNzs-juSj3rUex4-r9TRGS6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPoLv79qgYFG4zYaNNzs-juSj3rUex4-r9TRGS6=w1600-h1000-k-no
94,EDYCELL,Shopping mall,-8.211488000000001,115.02608970000001,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hy0jQZF77v1h1-PlKZ2dyA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=211.47598&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hy0jQZF77v1h1-PlKZ2dyA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=211.47598&pitch=0&thumbfov=100
95,Bengkel & Loket Pulsa,Shopping mall,-8.199271000000001,114.96952830000001,3.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nEUhio7QgVDoWhtmjJEckQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=287.27042&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nEUhio7QgVDoWhtmjJEckQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=287.27042&pitch=0&thumbfov=100
96,Juta avocado,Shopping mall,-8.2914905,115.06483440000001,,,https://lh5.googleusercontent.com/p/AF1QipMefd2_oaQ2hWHm5rOEkv62A9xZJqogoK75cZ97=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMefd2_oaQ2hWHm5rOEkv62A9xZJqogoK75cZ97=w1600-h1000-k-no
97,GUDANG ANGGUR BUK SIMPEN,Shopping mall,-8.191642,114.96620940000001,,,https://lh5.googleusercontent.com/p/AF1QipMrW-QAV0KmGzTqiLNvulMYbEs5FzoKMPdD4yK8=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMrW-QAV0KmGzTqiLNvulMYbEs5FzoKMPdD4yK8=w1600-h1000-k-no
98,Warung dendy,Shopping mall,-8.216126299999999,114.99321429999999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cz7JSLMovwyjm-q-HOKPCA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=51.11153&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cz7JSLMovwyjm-q-HOKPCA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=51.11153&pitch=0&thumbfov=100
99,Antaboga cemerlang,Shopping mall,-8.1971438,114.96717240000001,4.0,1.0,https://lh5.googleusercontent.com/p/AF1QipM8xOwK_lV84A7vuT456ICZ-5UNMioGL_oaTL0u=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM8xOwK_lV84A7vuT456ICZ-5UNMioGL_oaTL0u=w1600-h1000-k-no
100,warung merta sari,Shopping mall,-8.220603200000001,115.01337,1.0,1.0,,
101,Ichi Store,Shopping mall,-8.1754208,115.01763570000001,5.0,4.0,https://lh5.googleusercontent.com/p/AF1QipMH09I5GsIlzI7S8XnqWMfB9p_CBEZPY8O4LB4Y=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMH09I5GsIlzI7S8XnqWMfB9p_CBEZPY8O4LB4Y=w1600-h1000-k-no
102,Durin Montong Bali,Shopping mall,-8.1881836,114.97224709999999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e6an10aEc2OHISBl82gB4g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=182.08684&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e6an10aEc2OHISBl82gB4g&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=182.08684&pitch=0&thumbfov=100
103,JIEVEN CELL,Shopping mall,-8.2375022,114.98734809999999,5.0,2.0,https://lh5.googleusercontent.com/p/AF1QipNOmhlcpt2X-ywMuuCgTTYOnTzbiuCsKq8iCjLP=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNOmhlcpt2X-ywMuuCgTTYOnTzbiuCsKq8iCjLP=w1600-h1000-k-no
104,EVIANA KEBAYA & MOTOR,Shopping mall,-8.2803784,115.0547655,5.0,5.0,https://lh5.googleusercontent.com/p/AF1QipM1mOS62IFKfXvR5nWk37_YIPS7jEEHre_uhMsu=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM1mOS62IFKfXvR5nWk37_YIPS7jEEHre_uhMsu=w1600-h1000-k-no
105,Arykeben,Shopping mall,-8.1885934,115.02026140000001,2.0,1.0,,
106,warung ibu mariam,Shopping mall,-8.1781905,115.00485559999998,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-IuQO15Sw3NipdR-8QZCyQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=294.8173&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-IuQO15Sw3NipdR-8QZCyQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=294.8173&pitch=0&thumbfov=100
107,Golden Lif,Shopping mall,-8.2457081,115.09929040000002,4.5,2.0,https://lh5.googleusercontent.com/p/AF1QipM5UwE9bWMphw5WmbeyQfViUhSBteIZDUMJT7Ql=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM5UwE9bWMphw5WmbeyQfViUhSBteIZDUMJT7Ql=w1600-h1000-k-no
108,Dodix Orchid,Shopping mall,-8.2102482,114.9730155,5.0,1.0,https://lh5.googleusercontent.com/p/AF1QipOAEEqteAt1YOX2yvQ1GAlewb7rRYDgxlM7Zcnc=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOAEEqteAt1YOX2yvQ1GAlewb7rRYDgxlM7Zcnc=w1600-h1000-k-no
109,BUMDesa Bina Usaha Mandiri,Shopping mall,-8.1943835,114.9710939,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S0F4xux9BJkWS7zXBhMNBA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=188.49797&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S0F4xux9BJkWS7zXBhMNBA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=188.49797&pitch=0&thumbfov=100
110,Warung Heri,Shopping mall,-8.2070096,115.0263219,5.0,1.0,,
111,Wanako Cell,Shopping mall,-8.2164471,114.9949065,,,https://lh5.googleusercontent.com/p/AF1QipOV1Wi5RPSRDbkvze0Im-lmsxMepPTYoXdurmCx=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOV1Wi5RPSRDbkvze0Im-lmsxMepPTYoXdurmCx=w1600-h1000-k-no
112,Warung buk ikar,Shopping mall,-8.2161372,114.99359799999999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OBydua-w8duu_ik2ZIcYWw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=339.86563&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OBydua-w8duu_ik2ZIcYWw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=339.86563&pitch=0&thumbfov=100
113,Mulia Store Lovina,Shopping mall,-8.1663391,115.01640330000001,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9C8tMt7cMAMFcVPWs-8aQA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=171.47945&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9C8tMt7cMAMFcVPWs-8aQA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=171.47945&pitch=0&thumbfov=100
114,Warung tegar roestika,Shopping mall,-8.2799772,115.053455,5.0,3.0,https://lh5.googleusercontent.com/p/AF1QipMkNTfy3Jxy_Xa7NvK_Z-lXtpnI002kM8MRe-Iq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMkNTfy3Jxy_Xa7NvK_Z-lXtpnI002kM8MRe-Iq=w1600-h1000-k-no
115,Warung Beni Tigawasa,Shopping mall,-8.1853496,115.0262315,4.7,12.0,https://lh5.googleusercontent.com/p/AF1QipMT_qdvIf_BHyd00ohEXXMHJqOT6pDBpGvlN6g6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMT_qdvIf_BHyd00ohEXXMHJqOT6pDBpGvlN6g6=w1600-h1000-k-no
116,YuliaMart,Shopping mall,-8.2590383,115.01720990000001,5.0,2.0,https://lh5.googleusercontent.com/p/AF1QipONte2NPhndtyzN1BJHf5HuYAAFefacON1ksaH1=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipONte2NPhndtyzN1BJHf5HuYAAFefacON1ksaH1=w1600-h1000-k-no
117,Jaya Olshop,Shopping mall,-8.2027068,114.97325719999999,1.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zlNUsl9_uYCws2vtRRpxlw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=230.22682&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNPCHbO4d-RsNo5pTgfIvG72OpVqIUDP_N3Nns9=w1600-h1000-k-no
118,Toko Restu Ibu Accesories,Shopping mall,-8.1656634,115.01828259999999,,,https://lh5.googleusercontent.com/p/AF1QipOJdsBqxxIwpiPy3xVxwb56VbyLmCs14oMFjj8R=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOJdsBqxxIwpiPy3xVxwb56VbyLmCs14oMFjj8R=w1600-h1000-k-no
119,ketut darmawan,Shopping mall,-8.183021499999999,114.987831,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qfgmFIEXwvjZZFKSJ2hhfQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=42.603317&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qfgmFIEXwvjZZFKSJ2hhfQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=42.603317&pitch=0&thumbfov=100
120,Glazystore Dencarik,Shopping mall,-8.1876036,114.97393590000001,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_b6XaBuOBt-LSaZZnx5c8Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=153.21518&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_b6XaBuOBt-LSaZZnx5c8Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=153.21518&pitch=0&thumbfov=100
121,Ud K,Shopping mall,-8.262248,115.0853788,4.0,2.0,https://lh5.googleusercontent.com/p/AF1QipOCqehSyQn8WGfa-bfWSgRMSe8ao4nTEzd_ceit=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOCqehSyQn8WGfa-bfWSgRMSe8ao4nTEzd_ceit=w1600-h1000-k-no
122,Toko Maha Grosir,Shopping mall,-8.2593657,115.022079,3.7,3.0,https://lh5.googleusercontent.com/p/AF1QipNEKIeIJvLXXBnZpBg36NYMWwLf8n3cuhnEV05S=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNEKIeIJvLXXBnZpBg36NYMWwLf8n3cuhnEV05S=w1600-h1000-k-no
123,KECAK SHOP LOVINA,Shopping mall,-8.1623848,115.0260384,5.0,7.0,https://lh5.googleusercontent.com/p/AF1QipOdHgXoiGT4zcu_oikiP8lT7ETEmD9mZOEChUv4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOdHgXoiGT4zcu_oikiP8lT7ETEmD9mZOEChUv4=w1600-h1000-k-no
124,Toko Purnama Gesing,Shopping mall,-8.273540299999999,115.0513994,4.4,5.0,https://lh5.googleusercontent.com/p/AF1QipPad6JXbYKxWci-KFKFJez615vcIDgb7AAfx-MR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPad6JXbYKxWci-KFKFJez615vcIDgb7AAfx-MR=w1600-h1000-k-no
125,Toko Dayu Oci,Shopping mall,-8.2019653,114.962826,2.0,1.0,https://lh5.googleusercontent.com/p/AF1QipNFczQr13xFGqwJFA_hxH6zFdOC4srQlMBMwXgZ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNFczQr13xFGqwJFA_hxH6zFdOC4srQlMBMwXgZ=w1600-h1000-k-no
126,PT Artaboga Cemerlang Depo Singaraja,Shopping mall,-8.172416400000001,115.00748840000001,4.6,5.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-DoeX9utIXaFI4kFg950w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=118.41033&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-DoeX9utIXaFI4kFg950w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=118.41033&pitch=0&thumbfov=100
127,The Balilua House Factory,Shopping mall,-8.1824193,114.98782369999999,,,https://lh5.googleusercontent.com/p/AF1QipObud9F9EGLw7QhmSOpq_wC2RNqYu74oWdBoQnj=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipObud9F9EGLw7QhmSOpq_wC2RNqYu74oWdBoQnj=w1600-h1000-k-no
128,Seririt Market,Shopping mall,-8.166746799999999,115.0093045,3.8,22.0,https://lh5.googleusercontent.com/p/AF1QipNlmZfjyjGm7u49ocVMAvQVnWLN0vqf57BDUMpK=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNlmZfjyjGm7u49ocVMAvQVnWLN0vqf57BDUMpK=w1600-h1000-k-no
129,warung ayu,Shopping mall,-8.2121832,114.9527746,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fYdfmJJkIwLS1KAMfmCI-w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=97.33109&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fYdfmJJkIwLS1KAMfmCI-w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=97.33109&pitch=0&thumbfov=100
130,Merta Jaya Accesoris,Shopping mall,-8.2056068,114.9219311,4.0,1.0,https://lh5.googleusercontent.com/p/AF1QipP7Qzf-xiLiGheJdbvEnV6uPe-tIx_bx66GPFVi=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP7Qzf-xiLiGheJdbvEnV6uPe-tIx_bx66GPFVi=w1600-h1000-k-no
131,BHU GARAGE DISTRO & VAPE STORE 2,Shopping mall,-8.1921178,114.94893529999999,5.0,1.0,https://lh5.googleusercontent.com/p/AF1QipNB-ZSpaaCpO_BiOPnqgxUihUEE321xQl5z1Lz5=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNB-ZSpaaCpO_BiOPnqgxUihUEE321xQl5z1Lz5=w1600-h1000-k-no
